epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,218.817,1.36659,0.90664,0.95371,0.79676,0.73451,0.84358,0.47819,1.42806,0.87939,0.94235,0.00171785,0.00171785,0.00171785
59,222.393,1.29848,0.88551,0.93486,0.7585,0.83384,0.86284,0.5024,1.2844,0.81739,0.95352,0.0017129,0.0017129,0.0017129
60,225.986,1.27609,0.84919,0.94054,0.76941,0.76991,0.81694,0.4434,1.47702,0.94626,0.98111,0.00170795,0.00170795,0.00170795
61,229.556,1.3397,0.87099,0.95679,0.5424,0.32743,0.35538,0.17186,2.29236,2.48051,1.64706,0.001703,0.001703,0.001703
62,233.196,1.35453,0.83861,0.94355,0.76146,0.81416,0.85041,0.52031,1.30529,0.8403,0.92781,0.00169805,0.00169805,0.00169805
63,236.837,1.40401,0.85659,0.9538,0.72077,0.68142,0.75592,0.41543,1.50654,1.11624,0.99277,0.0016931,0.0016931,0.0016931
64,240.427,1.34081,0.87975,0.95258,0.85418,0.82945,0.91761,0.57419,1.23038,0.77344,0.89745,0.00168815,0.00168815,0.00168815
65,244.521,1.35819,0.8603,0.92115,0.82498,0.71681,0.82776,0.49675,1.38053,0.84513,0.95768,0.0016832,0.0016832,0.0016832
66,248.124,1.32076,0.84039,0.95021,0.78407,0.69912,0.79747,0.4255,1.47576,0.9535,1.00779,0.00167825,0.00167825,0.00167825
67,251.714,1.35586,0.87039,0.94372,0.82186,0.82301,0.86888,0.53423,1.33245,0.7885,0.96176,0.0016733,0.0016733,0.0016733
68,255.315,1.27941,0.81543,0.94717,0.82772,0.85037,0.91726,0.5452,1.34752,0.76685,0.95227,0.00166835,0.00166835,0.00166835
69,258.888,1.24304,0.8171,0.93857,0.84478,0.73451,0.87546,0.49961,1.42174,0.79474,0.97707,0.0016634,0.0016634,0.0016634
70,262.463,1.3692,0.8553,0.95597,0.67336,0.8027,0.81369,0.39631,1.75506,1.00664,1.05347,0.00165845,0.00165845,0.00165845
71,266.088,1.40067,0.90057,0.96006,0.7689,0.56637,0.70795,0.29053,1.97814,1.19366,1.06074,0.0016535,0.0016535,0.0016535
72,269.781,1.38622,0.847,0.96263,0.87271,0.84945,0.91742,0.52846,1.28777,0.80203,0.93042,0.00164855,0.00164855,0.00164855
73,273.339,1.26638,0.78293,0.97286,0.83441,0.78761,0.89134,0.53027,1.27256,0.73631,0.92256,0.0016436,0.0016436,0.0016436
74,276.917,1.27538,0.79703,0.95065,0.83419,0.8014,0.91156,0.52856,1.30466,0.77661,0.91439,0.00163865,0.00163865,0.00163865
75,280.493,1.28138,0.82737,0.94088,0.8316,0.78761,0.87348,0.48615,1.34662,0.83637,0.9382,0.0016337,0.0016337,0.0016337
76,284.095,1.31858,0.79427,0.92747,0.80147,0.80531,0.84292,0.49732,1.30318,0.8229,0.90974,0.00162875,0.00162875,0.00162875
77,287.683,1.28785,0.79674,0.92559,0.83984,0.79646,0.90613,0.57455,1.22708,0.78114,0.9108,0.0016238,0.0016238,0.0016238
78,291.269,1.2554,0.77301,0.92959,0.80611,0.82301,0.90563,0.57893,1.22962,0.78308,0.88724,0.00161885,0.00161885,0.00161885
79,295.387,1.33493,0.87953,0.94705,0.88625,0.77876,0.92873,0.53392,1.32922,0.81015,0.91039,0.0016139,0.0016139,0.0016139
80,298.98,1.27112,0.78585,0.91095,0.87325,0.75221,0.89748,0.55157,1.25773,0.84462,0.89879,0.00160895,0.00160895,0.00160895
81,302.563,1.27331,0.74149,0.89711,0.89351,0.77876,0.90683,0.55779,1.25173,0.80274,0.9075,0.001604,0.001604,0.001604
82,306.143,1.37364,0.81886,0.92037,0.85448,0.77944,0.88656,0.49768,1.36202,0.81666,0.91,0.00159905,0.00159905,0.00159905
83,309.722,1.26988,0.79686,0.8878,0.88126,0.76991,0.8979,0.55637,1.23642,0.76963,0.89809,0.0015941,0.0015941,0.0015941
84,313.331,1.16818,0.74284,0.88874,0.87474,0.85841,0.93915,0.60371,1.16084,0.69132,0.8995,0.00158915,0.00158915,0.00158915
85,317.401,1.20178,0.76584,0.89696,0.83055,0.80531,0.88799,0.55106,1.22829,0.85876,0.92684,0.0015842,0.0015842,0.0015842
86,320.98,1.18873,0.78615,0.91523,0.89115,0.86941,0.94157,0.56687,1.23612,0.74029,0.89495,0.00157925,0.00157925,0.00157925
