epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,55.6479,1.47331,0.97871,0.87175,0.77198,0.67257,0.74408,0.34522,1.60067,0.94183,0.88014,0.0015941,0.0015941,0.0015941
43,56.9008,1.46046,0.92156,0.90572,0.79273,0.7108,0.76324,0.36763,1.53838,1.00754,0.87388,0.0015842,0.0015842,0.0015842
44,58.2046,1.46098,0.8994,0.89027,0.64592,0.67806,0.72001,0.32683,1.64213,0.93441,0.87186,0.0015743,0.0015743,0.0015743
45,59.4964,1.65266,1.00231,0.89311,0.76511,0.72068,0.76345,0.35884,1.58182,0.91046,0.85765,0.0015644,0.0015644,0.0015644
46,60.7814,1.53488,0.98967,0.89478,0.78337,0.70796,0.78273,0.38332,1.43027,0.85598,0.84549,0.0015545,0.0015545,0.0015545
47,62.04,1.38818,0.89938,0.83734,0.79704,0.72982,0.79212,0.42262,1.54113,0.82969,0.85158,0.0015446,0.0015446,0.0015446
48,63.4624,1.45623,0.91584,0.89024,0.68553,0.75237,0.76,0.34741,1.55337,0.85438,0.86652,0.0015347,0.0015347,0.0015347
49,64.7047,1.51278,0.96471,0.9285,0.80462,0.72566,0.78389,0.39573,1.44054,0.96038,0.84952,0.0015248,0.0015248,0.0015248
50,65.9501,1.49407,0.97227,0.90783,0.74454,0.69912,0.74528,0.38004,1.48966,0.90619,0.87751,0.0015149,0.0015149,0.0015149
51,67.2011,1.52027,0.96401,0.93809,0.701,0.64602,0.69463,0.3411,1.49717,0.91507,0.87372,0.001505,0.001505,0.001505
52,68.4647,1.39143,0.91599,0.8987,0.69863,0.75221,0.76266,0.36682,1.5883,0.86897,0.87236,0.0014951,0.0014951,0.0014951
53,69.721,1.38003,0.89622,0.87831,0.78057,0.69257,0.75664,0.39422,1.54498,0.90885,0.86128,0.0014852,0.0014852,0.0014852
54,70.972,1.33208,0.93726,0.84996,0.76366,0.68142,0.75612,0.38793,1.47507,0.89496,0.86044,0.0014753,0.0014753,0.0014753
55,72.2507,1.41403,0.89633,0.89598,0.83241,0.65487,0.7752,0.38041,1.56602,0.90711,0.86989,0.0014654,0.0014654,0.0014654
56,73.5535,1.39505,0.88092,0.87956,0.87441,0.68142,0.77784,0.40504,1.50035,0.85188,0.8511,0.0014555,0.0014555,0.0014555
57,74.838,1.31619,0.82384,0.89407,0.78338,0.70407,0.77535,0.37986,1.60446,0.88347,0.87622,0.0014456,0.0014456,0.0014456
58,76.1133,1.40777,0.8741,0.89516,0.78688,0.70796,0.76923,0.36555,1.55895,0.9099,0.85238,0.0014357,0.0014357,0.0014357
59,77.3698,1.35151,0.88721,0.86768,0.76268,0.76789,0.80746,0.40206,1.46417,0.88087,0.86045,0.0014258,0.0014258,0.0014258
60,78.6911,1.37887,0.85296,0.87458,0.80659,0.67257,0.74826,0.33564,1.72507,0.87308,0.86766,0.0014159,0.0014159,0.0014159
61,80.0018,1.40624,0.85212,0.87598,0.81559,0.7045,0.81178,0.40671,1.48394,0.84215,0.84544,0.001406,0.001406,0.001406
62,81.2295,1.37437,0.84172,0.88426,0.71924,0.79347,0.80097,0.38875,1.4791,0.87997,0.85451,0.0013961,0.0013961,0.0013961
63,82.493,1.3553,0.8536,0.87002,0.74661,0.73011,0.75091,0.37236,1.50959,0.87292,0.84964,0.0013862,0.0013862,0.0013862
64,83.7449,1.30704,0.82569,0.87863,0.85941,0.69027,0.7986,0.45048,1.37197,0.81859,0.83574,0.0013763,0.0013763,0.0013763
65,85.1849,1.38358,0.84276,0.88005,0.73276,0.70796,0.75059,0.38725,1.44596,0.80608,0.86245,0.0013664,0.0013664,0.0013664
66,86.4411,1.38343,0.82835,0.89168,0.80625,0.66288,0.76675,0.41043,1.45117,0.86776,0.85047,0.0013565,0.0013565,0.0013565
67,87.7114,1.38036,0.87176,0.85749,0.82341,0.7015,0.79978,0.44675,1.33516,0.80639,0.83787,0.0013466,0.0013466,0.0013466
68,88.9568,1.40378,0.8528,0.86343,0.72869,0.70796,0.77109,0.40793,1.43728,0.85153,0.84257,0.0013367,0.0013367,0.0013367
69,90.1727,1.34049,0.87874,0.87336,0.74853,0.62832,0.73153,0.36009,1.48766,0.88096,0.85071,0.0013268,0.0013268,0.0013268
70,91.4406,1.3257,0.82287,0.87116,0.79586,0.69027,0.77528,0.42441,1.4259,0.90502,0.85663,0.0013169,0.0013169,0.0013169
71,92.6976,1.37211,0.84465,0.88563,0.81971,0.67257,0.76937,0.43872,1.37423,0.86302,0.84456,0.001307,0.001307,0.001307
72,94.0644,1.37664,0.8442,0.85818,0.78575,0.72566,0.8126,0.4186,1.46978,0.82757,0.84618,0.0012971,0.0012971,0.0012971
73,95.3469,1.34514,0.81171,0.8677,0.80795,0.69912,0.77188,0.41972,1.50592,0.80262,0.84126,0.0012872,0.0012872,0.0012872
74,96.6526,1.33526,0.83117,0.87228,0.76007,0.77876,0.80649,0.4324,1.43621,0.78981,0.83245,0.0012773,0.0012773,0.0012773
75,97.9105,1.28203,0.80209,0.85677,0.79862,0.76106,0.81933,0.48057,1.338,0.7733,0.82483,0.0012674,0.0012674,0.0012674
76,99.3486,1.2965,0.78831,0.85112,0.71156,0.72046,0.7523,0.39433,1.47885,0.80974,0.84112,0.0012575,0.0012575,0.0012575
77,100.626,1.35469,0.81566,0.87761,0.83975,0.74201,0.83422,0.47388,1.33966,0.77429,0.83311,0.0012476,0.0012476,0.0012476
78,101.919,1.26243,0.84647,0.86286,0.84758,0.68898,0.79763,0.45467,1.31674,0.80179,0.83047,0.0012377,0.0012377,0.0012377
79,103.205,1.36749,0.82413,0.85748,0.87557,0.76106,0.85913,0.43287,1.35606,0.78791,0.84632,0.0012278,0.0012278,0.0012278
80,104.453,1.28345,0.79577,0.85586,0.79901,0.75221,0.8138,0.46291,1.38534,0.75358,0.8357,0.0012179,0.0012179,0.0012179
81,105.703,1.29895,0.8092,0.86197,0.84071,0.74731,0.82906,0.44905,1.41578,0.75542,0.84099,0.001208,0.001208,0.001208
82,106.943,1.42386,0.81711,0.84392,0.83803,0.77839,0.84735,0.44912,1.36832,0.79621,0.83153,0.0011981,0.0011981,0.0011981
83,108.202,1.41199,0.86021,0.85097,0.8186,0.74336,0.81479,0.39975,1.36689,0.79248,0.8352,0.0011882,0.0011882,0.0011882
84,109.457,1.22221,0.78914,0.83521,0.86501,0.68049,0.82832,0.44208,1.39073,0.74832,0.84804,0.0011783,0.0011783,0.0011783
85,110.734,1.3224,0.83504,0.84675,0.88702,0.69484,0.81214,0.43633,1.48727,0.84726,0.84546,0.0011684,0.0011684,0.0011684
86,111.994,1.32609,0.81957,0.90275,0.86587,0.70796,0.80171,0.44503,1.30964,0.79297,0.83059,0.0011585,0.0011585,0.0011585
