epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,57.8705,1.3901,0.8864,0.93414,0.79457,0.74336,0.79008,0.41522,1.4897,0.87917,0.89102,0.0014456,0.0014456,0.0014456
58,58.909,1.55727,0.92556,0.92598,0.72578,0.73451,0.77296,0.36791,1.59283,0.8823,0.90035,0.0014357,0.0014357,0.0014357
59,59.979,1.38832,0.89052,0.89355,0.81134,0.72311,0.76442,0.39371,1.50158,0.86438,0.90623,0.0014258,0.0014258,0.0014258
60,60.9436,1.42354,0.88131,0.90582,0.74703,0.73173,0.73904,0.36434,1.52937,0.88678,0.90305,0.0014159,0.0014159,0.0014159
61,61.8974,1.41222,0.87313,0.90354,0.74414,0.7464,0.7469,0.39714,1.53821,0.84717,0.91152,0.001406,0.001406,0.001406
62,62.8715,1.38945,0.84098,0.89677,0.80425,0.69082,0.75171,0.40617,1.47859,0.82804,0.90084,0.0013961,0.0013961,0.0013961
63,63.8381,1.32984,0.86301,0.90219,0.71098,0.69912,0.75215,0.41706,1.46198,0.86781,0.88041,0.0013862,0.0013862,0.0013862
64,64.7915,1.39094,0.84753,0.91656,0.81457,0.66088,0.76424,0.39996,1.50064,0.85711,0.89513,0.0013763,0.0013763,0.0013763
65,65.7487,1.46657,0.86992,0.91517,0.68094,0.69912,0.70541,0.34485,1.60974,0.86653,0.88784,0.0013664,0.0013664,0.0013664
66,66.7105,1.3498,0.82826,0.90079,0.72923,0.73451,0.73379,0.41059,1.41812,0.87665,0.88442,0.0013565,0.0013565,0.0013565
67,67.6885,1.40926,0.88648,0.88233,0.7193,0.70796,0.69967,0.39703,1.40106,0.84547,0.89866,0.0013466,0.0013466,0.0013466
68,68.6664,1.38794,0.85812,0.88903,0.68849,0.76283,0.7271,0.39724,1.41399,0.85592,0.90261,0.0013367,0.0013367,0.0013367
69,69.711,1.34404,0.85985,0.91407,0.8252,0.66846,0.75759,0.40377,1.42782,0.86872,0.90225,0.0013268,0.0013268,0.0013268
70,70.7577,1.33379,0.82514,0.89995,0.81169,0.65487,0.74273,0.41149,1.45582,0.85763,0.90428,0.0013169,0.0013169,0.0013169
71,71.7821,1.30029,0.8425,0.90736,0.78622,0.6835,0.76691,0.40519,1.44423,0.82705,0.88772,0.001307,0.001307,0.001307
72,72.7557,1.39467,0.85886,0.88314,0.78349,0.72566,0.79347,0.4419,1.42457,0.81014,0.89408,0.0012971,0.0012971,0.0012971
73,73.8332,1.32048,0.82021,0.89478,0.79713,0.76501,0.80875,0.44755,1.4319,0.82741,0.88395,0.0012872,0.0012872,0.0012872
74,74.9105,1.35761,0.87344,0.9125,0.77511,0.76255,0.78907,0.41683,1.46015,0.88411,0.89472,0.0012773,0.0012773,0.0012773
75,75.9147,1.35448,0.85196,0.87946,0.70026,0.76991,0.76499,0.425,1.43889,0.86423,0.87314,0.0012674,0.0012674,0.0012674
76,76.868,1.34137,0.82885,0.89799,0.68033,0.79646,0.76719,0.42531,1.37227,0.834,0.87557,0.0012575,0.0012575,0.0012575
77,77.8545,1.31206,0.8064,0.89393,0.7375,0.73451,0.75344,0.41174,1.44675,0.86349,0.88364,0.0012476,0.0012476,0.0012476
78,78.834,1.31653,0.88445,0.87791,0.74577,0.75285,0.7643,0.41653,1.40337,0.82978,0.90249,0.0012377,0.0012377,0.0012377
79,79.8229,1.41977,0.83719,0.90315,0.78454,0.75221,0.79388,0.38129,1.60078,0.85088,0.91403,0.0012278,0.0012278,0.0012278
80,80.8214,1.32489,0.80946,0.89679,0.7497,0.69912,0.72318,0.39524,1.41173,0.78891,0.89153,0.0012179,0.0012179,0.0012179
81,81.7931,1.30333,0.82972,0.89078,0.78339,0.71681,0.77231,0.4392,1.41351,0.79155,0.89419,0.001208,0.001208,0.001208
82,82.7637,1.4434,0.8257,0.88071,0.77528,0.6717,0.74401,0.41772,1.44761,0.79698,0.8909,0.0011981,0.0011981,0.0011981
83,83.7877,1.37751,0.83881,0.88408,0.81262,0.72566,0.78629,0.44263,1.38527,0.78867,0.88855,0.0011882,0.0011882,0.0011882
84,84.7638,1.30429,0.77637,0.86721,0.82559,0.75406,0.79361,0.44112,1.42111,0.75973,0.88913,0.0011783,0.0011783,0.0011783
85,85.6946,1.39109,0.82206,0.86139,0.84548,0.73451,0.81015,0.44365,1.43664,0.79246,0.87216,0.0011684,0.0011684,0.0011684
86,86.7465,1.31751,0.80708,0.91314,0.851,0.67257,0.78461,0.42636,1.47227,0.81422,0.90584,0.0011585,0.0011585,0.0011585
87,87.7172,1.32449,0.76564,0.88207,0.78711,0.69027,0.76166,0.40805,1.48444,0.84445,0.8907,0.0011486,0.0011486,0.0011486
88,88.7457,1.29234,0.78793,0.88391,0.68724,0.73451,0.74234,0.42186,1.41249,0.79994,0.87735,0.0011387,0.0011387,0.0011387
89,89.7313,1.29691,0.79934,0.88657,0.79408,0.75078,0.79983,0.43825,1.37861,0.79289,0.88465,0.0011288,0.0011288,0.0011288
90,90.6544,1.3646,0.78355,0.8588,0.8209,0.73451,0.78758,0.44083,1.39972,0.8179,0.88061,0.0011189,0.0011189,0.0011189
91,91.5739,1.18088,0.7858,0.84186,0.82046,0.77876,0.81787,0.45146,1.36627,0.76714,0.87396,0.001109,0.001109,0.001109
92,92.6474,1.21637,0.77909,0.91838,0.76694,0.78761,0.7844,0.43118,1.34201,0.76038,0.87059,0.0010991,0.0010991,0.0010991
93,93.6176,1.22126,0.76386,0.84172,0.79504,0.75524,0.79834,0.44805,1.324,0.79112,0.86937,0.0010892,0.0010892,0.0010892
94,94.5415,1.35307,0.8744,0.86237,0.78082,0.71681,0.7804,0.43204,1.42933,0.79852,0.88618,0.0010793,0.0010793,0.0010793
95,95.4863,1.31854,0.79002,0.8949,0.77866,0.7783,0.78104,0.43372,1.37605,0.7986,0.88823,0.0010694,0.0010694,0.0010694
96,96.477,1.281,0.76076,0.87538,0.7828,0.72566,0.77695,0.41801,1.41418,0.80286,0.87337,0.0010595,0.0010595,0.0010595
97,97.427,1.29944,0.79301,0.88402,0.81802,0.78761,0.82343,0.42596,1.44063,0.78249,0.87116,0.0010496,0.0010496,0.0010496
98,98.3721,1.25409,0.78921,0.87395,0.81743,0.73451,0.81855,0.45199,1.36786,0.78201,0.86618,0.0010397,0.0010397,0.0010397
99,99.5162,1.24452,0.77391,0.85073,0.84599,0.68058,0.78539,0.45745,1.36725,0.80855,0.86974,0.0010298,0.0010298,0.0010298
100,100.59,1.19865,0.75027,0.88439,0.85314,0.71976,0.79943,0.43432,1.39047,0.80406,0.86446,0.0010199,0.0010199,0.0010199
101,101.59,1.25091,0.75299,0.86372,0.77821,0.76106,0.77928,0.43192,1.31764,0.78604,0.85885,0.00101,0.00101,0.00101
102,102.6,1.30345,0.83142,0.86289,0.78643,0.75221,0.79205,0.42924,1.43522,0.77855,0.86332,0.0010001,0.0010001,0.0010001
103,103.627,1.22675,0.73843,0.85249,0.75293,0.72566,0.76726,0.41719,1.46675,0.79828,0.86249,0.0009902,0.0009902,0.0009902
104,104.632,1.30598,0.78872,0.87732,0.79411,0.75221,0.78296,0.46325,1.33346,0.77843,0.86797,0.0009803,0.0009803,0.0009803
105,105.687,1.25641,0.76473,0.89608,0.80658,0.73451,0.79221,0.46537,1.3434,0.78937,0.88301,0.0009704,0.0009704,0.0009704
106,106.753,1.26056,0.77117,0.8769,0.79609,0.74336,0.79931,0.43858,1.39815,0.78602,0.88967,0.0009605,0.0009605,0.0009605
107,107.694,1.28244,0.77552,0.87818,0.7389,0.72627,0.79256,0.4448,1.34071,0.78698,0.87267,0.0009506,0.0009506,0.0009506
108,108.72,1.26096,0.753,0.87473,0.80646,0.69912,0.77912,0.44922,1.42457,0.78607,0.86214,0.0009407,0.0009407,0.0009407
109,109.681,1.2665,0.7668,0.86638,0.83602,0.75221,0.82358,0.46617,1.32221,0.74722,0.85691,0.0009308,0.0009308,0.0009308
110,110.78,1.29414,0.76704,0.85503,0.82112,0.74336,0.8066,0.45035,1.33824,0.73939,0.85297,0.0009209,0.0009209,0.0009209
111,111.777,1.25978,0.72695,0.85764,0.86479,0.73579,0.81253,0.4805,1.30279,0.73,0.85354,0.000911,0.000911,0.000911
112,112.839,1.16466,0.70096,0.8526,0.84189,0.74336,0.81161,0.47638,1.28602,0.72881,0.85936,0.0009011,0.0009011,0.0009011
113,113.815,1.28032,0.84119,0.85602,0.88307,0.73451,0.82327,0.4598,1.3458,0.73104,0.85743,0.0008912,0.0008912,0.0008912
114,114.805,1.20641,0.70254,0.84837,0.8095,0.78972,0.82143,0.46785,1.25434,0.70305,0.85847,0.0008813,0.0008813,0.0008813
115,115.778,1.16622,0.74304,0.90701,0.84717,0.78492,0.82035,0.4425,1.38059,0.75001,0.86329,0.0008714,0.0008714,0.0008714
116,116.713,1.2955,0.71367,0.88064,0.89683,0.69912,0.81579,0.45034,1.36975,0.75163,0.86434,0.0008615,0.0008615,0.0008615
117,117.674,1.19434,0.71519,0.85873,0.86908,0.70796,0.81444,0.44915,1.41129,0.80532,0.85382,0.0008516,0.0008516,0.0008516
118,118.658,1.17759,0.70557,0.86751,0.8401,0.70796,0.80093,0.47073,1.36782,0.76338,0.85566,0.0008417,0.0008417,0.0008417
119,119.695,1.3108,0.74576,0.86359,0.87688,0.75632,0.83374,0.45828,1.41175,0.78334,0.85517,0.0008318,0.0008318,0.0008318
120,120.649,1.20187,0.73902,0.86988,0.76125,0.7901,0.81077,0.44255,1.31336,0.7529,0.85738,0.0008219,0.0008219,0.0008219
121,121.611,1.17865,0.71908,0.87913,0.80972,0.76106,0.79321,0.45463,1.40947,0.74969,0.85783,0.000812,0.000812,0.000812
122,122.586,1.16503,0.68754,0.87353,0.84103,0.79591,0.83081,0.47061,1.27284,0.70541,0.85077,0.0008021,0.0008021,0.0008021
123,123.593,1.10474,0.68917,0.85807,0.84352,0.76106,0.80895,0.47818,1.2354,0.68618,0.85383,0.0007922,0.0007922,0.0007922
124,124.564,1.16145,0.6968,0.85975,0.78897,0.74336,0.80367,0.47008,1.31593,0.71571,0.85438,0.0007823,0.0007823,0.0007823
125,125.57,1.17598,0.70071,0.86317,0.86791,0.69027,0.80372,0.47643,1.29722,0.73535,0.85631,0.0007724,0.0007724,0.0007724
126,126.614,1.14254,0.70849,0.85427,0.76618,0.78761,0.79636,0.47224,1.28502,0.74501,0.85787,0.0007625,0.0007625,0.0007625
127,127.706,1.14008,0.71882,0.86053,0.77464,0.76049,0.79683,0.46939,1.34345,0.74663,0.86003,0.0007526,0.0007526,0.0007526
128,128.708,1.17579,0.69915,0.86191,0.80568,0.79646,0.82278,0.49556,1.30099,0.71614,0.85745,0.0007427,0.0007427,0.0007427
129,129.783,1.18091,0.70491,0.84652,0.86979,0.70936,0.81373,0.4567,1.29235,0.74647,0.85798,0.0007328,0.0007328,0.0007328
130,130.744,1.14471,0.72292,0.86236,0.83619,0.72279,0.80256,0.47987,1.28484,0.72903,0.84453,0.0007229,0.0007229,0.0007229
131,131.694,1.21744,0.70607,0.84965,0.81232,0.76991,0.7904,0.45463,1.35803,0.75242,0.86221,0.000713,0.000713,0.000713
132,132.713,1.14378,0.69555,0.84089,0.81495,0.78761,0.81762,0.4781,1.2906,0.73028,0.86437,0.0007031,0.0007031,0.0007031
133,133.69,1.08068,0.69078,0.85439,0.75252,0.80729,0.81965,0.48778,1.27655,0.74711,0.85626,0.0006932,0.0006932,0.0006932
134,134.664,1.22323,0.73024,0.84501,0.89112,0.71681,0.83185,0.49188,1.29205,0.72154,0.86347,0.0006833,0.0006833,0.0006833
135,135.578,1.24201,0.7204,0.83681,0.87714,0.73451,0.83446,0.4874,1.35747,0.75215,0.86848,0.0006734,0.0006734,0.0006734
136,136.584,1.23597,0.71991,0.85374,0.83198,0.76106,0.82581,0.48068,1.30654,0.72878,0.86288,0.0006635,0.0006635,0.0006635
137,137.616,1.18362,0.69243,0.85201,0.8152,0.78075,0.81548,0.48585,1.29473,0.72521,0.86681,0.0006536,0.0006536,0.0006536
138,138.545,1.12069,0.69034,0.83071,0.80516,0.80456,0.82463,0.46274,1.32027,0.73258,0.86936,0.0006437,0.0006437,0.0006437
139,139.551,1.10099,0.66495,0.87056,0.79912,0.77876,0.81115,0.47985,1.25479,0.72866,0.85859,0.0006338,0.0006338,0.0006338
140,140.512,1.11672,0.67644,0.84683,0.88096,0.7859,0.83132,0.48702,1.27113,0.72406,0.84973,0.0006239,0.0006239,0.0006239
141,141.486,1.15319,0.72049,0.85493,0.85233,0.76991,0.82646,0.4964,1.26647,0.69911,0.85493,0.000614,0.000614,0.000614
142,142.569,0.98388,0.65378,0.79555,0.87939,0.74336,0.83455,0.48301,1.29935,0.70084,0.85527,0.0006041,0.0006041,0.0006041
143,143.498,1.19417,0.68831,0.85889,0.80846,0.76991,0.82738,0.48596,1.30347,0.75615,0.86222,0.0005942,0.0005942,0.0005942
144,144.578,1.11794,0.68782,0.84175,0.85945,0.74336,0.82764,0.50122,1.25897,0.72368,0.85358,0.0005843,0.0005843,0.0005843
145,145.751,1.07822,0.64317,0.84061,0.83755,0.70796,0.80119,0.48616,1.22248,0.70942,0.85368,0.0005744,0.0005744,0.0005744
146,146.748,1.07014,0.69032,0.86886,0.79719,0.75221,0.81116,0.48225,1.22717,0.72434,0.85719,0.0005645,0.0005645,0.0005645
147,147.649,1.15753,0.72098,0.89957,0.83004,0.73473,0.81858,0.50644,1.24626,0.73423,0.87117,0.0005546,0.0005546,0.0005546
